fid_index,matched_fields,common_name,species,species_simp
2092024,common_name;species_simp,Fruit,Unknown,Fruit
2092025,common_name;species_simp,Fruit,Unknown,Fruit
2092026,common_name;species_simp,Fruit,Unknown,Fruit
2092027,common_name;species_simp,Fruit,Unknown,Fruit
2092028,common_name;species_simp,Fruit,Unknown,Fruit
2092029,common_name;species_simp,Fruit,Unknown,Fruit
2092030,common_name;species_simp,Fruit,Unknown,Fruit
2092031,common_name;species_simp,Fruit,Unknown,Fruit
2092032,common_name;species_simp,Fruit,Unknown,Fruit
2092033,common_name;species_simp,Fruit,Unknown,Fruit
2092034,common_name;species_simp,Fruit,Unknown,Fruit
2092035,common_name;species_simp,Fruit,Unknown,Fruit
2092036,common_name;species_simp,Fruit,Unknown,Fruit
2092037,common_name;species_simp,Fruit,Unknown,Fruit
2092038,common_name;species_simp,Fruit,Unknown,Fruit
2092039,common_name;species_simp,Fruit,Unknown,Fruit
2092040,common_name;species_simp,Fruit,Unknown,Fruit
2092041,common_name;species_simp,Fruit,Unknown,Fruit
2092042,common_name;species_simp,Fruit,Unknown,Fruit
2092043,common_name;species_simp,Fruit,Unknown,Fruit
2092044,common_name;species_simp,Fruit,Unknown,Fruit
2092045,common_name;species_simp,Fruit,Unknown,Fruit
2092046,common_name;species_simp,Fruit,Unknown,Fruit
2092047,common_name;species_simp,Fruit,Unknown,Fruit
2092048,common_name;species_simp,Fruit,Unknown,Fruit
2092049,common_name;species_simp,Fruit,Unknown,Fruit
2092050,common_name;species_simp,Fruit,Unknown,Fruit
2092051,common_name;species_simp,Fruit,Unknown,Fruit
2092052,common_name;species_simp,Fruit,Unknown,Fruit
2092053,common_name;species_simp,Fruit,Unknown,Fruit
2092054,common_name;species_simp,Fruit,Unknown,Fruit
2092055,common_name;species_simp,Fruit,Unknown,Fruit
2092056,common_name;species_simp,Fruit,Unknown,Fruit
2092057,common_name;species_simp,Fruit,Unknown,Fruit
2092058,common_name;species_simp,Fruit,Unknown,Fruit
2092059,common_name;species_simp,Fruit,Unknown,Fruit
2092060,common_name;species_simp,Fruit,Unknown,Fruit
2092061,common_name;species_simp,Fruit,Unknown,Fruit
2092062,common_name;species_simp,Fruit,Unknown,Fruit
2092063,common_name;species_simp,Fruit,Unknown,Fruit
2092064,common_name;species_simp,Fruit,Unknown,Fruit
2092065,common_name;species_simp,Fruit,Unknown,Fruit
2092066,common_name;species_simp,Fruit,Unknown,Fruit
2092067,common_name;species_simp,Fruit,Unknown,Fruit
2092068,common_name;species_simp,Fruit,Unknown,Fruit
2092069,common_name;species_simp,Fruit,Unknown,Fruit
2092070,common_name;species_simp,Fruit,Unknown,Fruit
2092071,common_name;species_simp,Fruit,Unknown,Fruit
2092072,common_name;species_simp,Fruit,Unknown,Fruit
2092073,common_name;species_simp,Fruit,Unknown,Fruit
2092074,common_name;species_simp,Fruit,Unknown,Fruit
2092075,common_name;species_simp,Fruit,Unknown,Fruit
2092076,common_name;species_simp,Fruit,Unknown,Fruit
2092077,common_name;species_simp,Fruit,Unknown,Fruit
2092078,common_name;species_simp,Fruit,Unknown,Fruit
2092079,common_name;species_simp,Fruit,Unknown,Fruit
2092080,common_name;species_simp,Fruit,Unknown,Fruit
2092081,common_name;species_simp,Fruit,Unknown,Fruit
2092082,common_name;species_simp,Fruit,Unknown,Fruit
2092083,common_name;species_simp,Fruit,Unknown,Fruit
2092084,common_name;species_simp,Fruit,Unknown,Fruit
2092085,common_name;species_simp,Fruit,Unknown,Fruit
2092086,common_name;species_simp,Fruit,Unknown,Fruit
2092087,common_name;species_simp,Fruit,Unknown,Fruit
2092088,common_name;species_simp,Fruit,Unknown,Fruit
2092089,common_name;species_simp,Fruit,Unknown,Fruit
2092090,common_name;species_simp,Fruit,Unknown,Fruit
2092091,common_name;species_simp,Fruit,Unknown,Fruit
2092092,common_name;species_simp,Fruit,Unknown,Fruit
2092093,common_name;species_simp,Fruit,Unknown,Fruit
2092094,common_name;species_simp,Fruit,Unknown,Fruit
2092095,common_name;species_simp,Fruit,Unknown,Fruit
2092096,common_name;species_simp,Fruit,Unknown,Fruit
2092097,common_name;species_simp,Fruit,Unknown,Fruit
2092098,common_name;species_simp,Fruit,Unknown,Fruit
2092099,common_name;species_simp,Fruit,Unknown,Fruit
2092100,common_name;species_simp,Fruit,Unknown,Fruit
2092101,common_name;species_simp,Fruit,Unknown,Fruit
2092102,common_name;species_simp,Fruit,Unknown,Fruit
2092103,common_name;species_simp,Fruit,Unknown,Fruit
2092104,common_name;species_simp,Fruit,Unknown,Fruit
2092105,common_name;species_simp,Fruit,Unknown,Fruit
2092106,common_name;species_simp,Fruit,Unknown,Fruit
2092107,common_name;species_simp,Fruit,Unknown,Fruit
2092108,common_name;species_simp,Fruit,Unknown,Fruit
2092109,common_name;species_simp,Fruit,Unknown,Fruit
2092110,common_name;species_simp,Fruit,Unknown,Fruit
2092111,common_name;species_simp,Fruit,Unknown,Fruit
2092112,common_name;species_simp,Fruit,Unknown,Fruit
2092113,common_name;species_simp,Fruit,Unknown,Fruit
2092114,common_name;species_simp,Fruit,Unknown,Fruit
2092115,common_name;species_simp,Fruit,Unknown,Fruit
2092116,common_name;species_simp,Fruit,Unknown,Fruit
2092117,common_name;species_simp,Fruit,Unknown,Fruit
2092118,common_name;species_simp,Fruit,Unknown,Fruit
2092119,common_name;species_simp,Fruit,Unknown,Fruit
2092120,common_name;species_simp,Fruit,Unknown,Fruit
2092121,common_name;species_simp,Fruit,Unknown,Fruit
2092122,common_name;species_simp,Fruit,Unknown,Fruit
2092123,common_name;species_simp,Fruit,Unknown,Fruit
2092124,common_name;species_simp,Fruit,Unknown,Fruit
2092125,common_name;species_simp,Fruit,Unknown,Fruit
2092126,common_name;species_simp,Fruit,Unknown,Fruit
2092127,common_name;species_simp,Fruit,Unknown,Fruit
2092128,common_name;species_simp,Fruit,Unknown,Fruit
2092129,common_name;species_simp,Fruit,Unknown,Fruit
2092130,common_name;species_simp,Fruit,Unknown,Fruit
2092131,common_name;species_simp,Fruit,Unknown,Fruit
2092132,common_name;species_simp,Fruit,Unknown,Fruit
2092133,common_name;species_simp,Fruit,Unknown,Fruit
2092134,common_name;species_simp,Fruit,Unknown,Fruit
2092135,common_name;species_simp,Fruit,Unknown,Fruit
2092136,common_name;species_simp,Fruit,Unknown,Fruit
2092137,common_name;species_simp,Fruit,Unknown,Fruit
2092138,common_name;species_simp,Fruit,Unknown,Fruit
2092139,common_name;species_simp,Fruit,Unknown,Fruit
2092140,common_name;species_simp,Fruit,Unknown,Fruit
2092141,common_name;species_simp,Fruit,Unknown,Fruit
2092142,common_name;species_simp,Fruit,Unknown,Fruit
2092143,common_name;species_simp,Fruit,Unknown,Fruit
2092144,common_name;species_simp,Fruit,Unknown,Fruit
2092145,common_name;species_simp,Fruit,Unknown,Fruit
2092146,common_name;species_simp,Fruit,Unknown,Fruit
2092147,common_name;species_simp,Fruit,Unknown,Fruit
2092579,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092580,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092581,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092582,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092583,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092584,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092585,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092586,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092587,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092588,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092589,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092590,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092591,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092592,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092593,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092594,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092595,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092596,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092597,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092598,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092599,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092600,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092601,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092602,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092603,common_name;species_simp,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Fruit Mix
2092908,common_name;species_simp,Fruit,Unknown,Fruit
2092909,common_name;species_simp,Fruit,Unknown,Fruit
2092910,common_name;species_simp,Fruit,Unknown,Fruit
2092911,common_name;species_simp,Fruit,Unknown,Fruit
2092912,common_name;species_simp,Fruit,Unknown,Fruit
2092913,common_name;species_simp,Fruit,Unknown,Fruit
2092914,common_name;species_simp,Fruit,Unknown,Fruit
2092915,common_name;species_simp,Fruit,Unknown,Fruit
2092916,common_name;species_simp,Fruit,Unknown,Fruit
2092917,common_name;species_simp,Fruit,Unknown,Fruit
2092918,common_name;species_simp,Fruit,Unknown,Fruit
2092919,common_name;species_simp,Fruit,Unknown,Fruit
2092920,common_name;species_simp,Fruit,Unknown,Fruit
2093870,common_name;species_simp,Fruit,Unknown,Fruit
2093871,common_name;species_simp,Fruit,Unknown,Fruit
2093872,common_name;species_simp,Fruit,Unknown,Fruit
2093873,common_name;species_simp,Fruit,Unknown,Fruit
2093874,common_name;species_simp,Fruit,Unknown,Fruit
2093875,common_name;species_simp,Fruit,Unknown,Fruit
2093876,common_name;species_simp,Fruit,Unknown,Fruit
2093877,common_name;species_simp,Fruit,Unknown,Fruit
2093878,common_name;species_simp,Fruit,Unknown,Fruit
2093879,common_name;species_simp,Fruit,Unknown,Fruit
2093880,common_name;species_simp,Fruit,Unknown,Fruit
2093881,common_name;species_simp,Fruit,Unknown,Fruit
2093882,common_name;species_simp,Fruit,Unknown,Fruit
2093883,common_name;species_simp,Fruit,Unknown,Fruit
2093884,common_name;species_simp,Fruit,Unknown,Fruit
2093885,common_name;species_simp,Fruit,Unknown,Fruit
2093886,common_name;species_simp,Fruit,Unknown,Fruit
2093887,common_name;species_simp,Fruit,Unknown,Fruit
2093888,common_name;species_simp,Fruit,Unknown,Fruit
2093889,common_name;species_simp,Fruit,Unknown,Fruit
2093890,common_name;species_simp,Fruit,Unknown,Fruit
2093891,common_name;species_simp,Fruit,Unknown,Fruit
2093892,common_name;species_simp,Fruit,Unknown,Fruit
2093893,common_name;species_simp,Fruit,Unknown,Fruit
2093894,common_name;species_simp,Fruit,Unknown,Fruit
2093895,common_name;species_simp,Fruit,Unknown,Fruit
2093896,common_name;species_simp,Fruit,Unknown,Fruit
2093897,common_name;species_simp,Fruit,Unknown,Fruit
2093898,common_name;species_simp,Fruit,Unknown,Fruit
2093899,common_name;species_simp,Fruit,Unknown,Fruit
2093900,common_name;species_simp,Fruit,Unknown,Fruit
2093901,common_name;species_simp,Fruit,Unknown,Fruit
2093902,common_name;species_simp,Fruit,Unknown,Fruit
2093903,common_name;species_simp,Fruit,Unknown,Fruit
2093904,common_name;species_simp,Fruit,Unknown,Fruit
2093905,common_name;species_simp,Fruit,Unknown,Fruit
2093906,common_name;species_simp,Fruit,Unknown,Fruit
2093907,common_name;species_simp,Fruit,Unknown,Fruit
2093908,common_name;species_simp,Fruit,Unknown,Fruit
2093909,common_name;species_simp,Fruit,Unknown,Fruit
2093910,common_name;species_simp,Fruit,Unknown,Fruit
2093911,common_name;species_simp,Fruit,Unknown,Fruit
2093912,common_name;species_simp,Fruit,Unknown,Fruit
2093913,common_name;species_simp,Fruit,Unknown,Fruit
2093914,common_name;species_simp,Fruit,Unknown,Fruit
2093915,common_name;species_simp,Fruit,Unknown,Fruit
2093916,common_name;species_simp,Fruit,Unknown,Fruit
2093917,common_name;species_simp,Fruit,Unknown,Fruit
2093918,common_name;species_simp,Fruit,Unknown,Fruit
2093919,common_name;species_simp,Fruit,Unknown,Fruit
2093920,common_name;species_simp,Fruit,Unknown,Fruit
2093921,common_name;species_simp,Fruit,Unknown,Fruit
2093922,common_name;species_simp,Fruit,Unknown,Fruit
2093923,common_name;species_simp,Fruit,Unknown,Fruit
2093924,common_name;species_simp,Fruit,Unknown,Fruit
2093925,common_name;species_simp,Fruit,Unknown,Fruit
2093926,common_name;species_simp,Fruit,Unknown,Fruit
2093927,common_name;species_simp,Fruit,Unknown,Fruit
2093928,common_name;species_simp,Fruit,Unknown,Fruit
2093929,common_name;species_simp,Fruit,Unknown,Fruit
2093930,common_name;species_simp,Fruit,Unknown,Fruit
2093931,common_name;species_simp,Fruit,Unknown,Fruit
2093932,common_name;species_simp,Fruit,Unknown,Fruit
2093933,common_name;species_simp,Fruit,Unknown,Fruit
2093934,common_name;species_simp,Fruit,Unknown,Fruit
2093935,common_name;species_simp,Fruit,Unknown,Fruit
2093936,common_name;species_simp,Fruit,Unknown,Fruit
2093937,common_name;species_simp,Fruit,Unknown,Fruit
2093938,common_name;species_simp,Fruit,Unknown,Fruit
2093939,common_name;species_simp,Fruit,Unknown,Fruit
2093940,common_name;species_simp,Fruit,Unknown,Fruit
2093941,common_name;species_simp,Fruit,Unknown,Fruit
2093942,common_name;species_simp,Fruit,Unknown,Fruit
2093943,common_name;species_simp,Fruit,Unknown,Fruit
2093944,common_name;species_simp,Fruit,Unknown,Fruit
2093945,common_name;species_simp,Fruit,Unknown,Fruit
2093946,common_name;species_simp,Fruit,Unknown,Fruit
2093947,common_name;species_simp,Fruit,Unknown,Fruit
2093948,common_name;species_simp,Fruit,Unknown,Fruit
2093949,common_name;species_simp,Fruit,Unknown,Fruit
2094420,common_name;species_simp,Fruit,Unknown,Fruit
2094421,common_name;species_simp,Fruit,Unknown,Fruit
2094422,common_name;species_simp,Fruit,Unknown,Fruit
2094423,common_name;species_simp,Fruit,Unknown,Fruit
2094424,common_name;species_simp,Fruit,Unknown,Fruit
2094425,common_name;species_simp,Fruit,Unknown,Fruit
2094426,common_name;species_simp,Fruit,Unknown,Fruit
2094427,common_name;species_simp,Fruit,Unknown,Fruit
2094428,common_name;species_simp,Fruit,Unknown,Fruit
2094429,common_name;species_simp,Fruit,Unknown,Fruit
2094430,common_name;species_simp,Fruit,Unknown,Fruit
2094431,common_name;species_simp,Fruit,Unknown,Fruit
2094432,common_name;species_simp,Fruit,Unknown,Fruit
2094433,common_name;species_simp,Fruit,Unknown,Fruit
2094434,common_name;species_simp,Fruit,Unknown,Fruit
2094435,common_name;species_simp,Fruit,Unknown,Fruit
2094436,common_name;species_simp,Fruit,Unknown,Fruit
2094437,common_name;species_simp,Fruit,Unknown,Fruit
2094438,common_name;species_simp,Fruit,Unknown,Fruit
2094439,common_name;species_simp,Fruit,Unknown,Fruit
2094440,common_name;species_simp,Fruit,Unknown,Fruit
2094441,common_name;species_simp,Fruit,Unknown,Fruit
2094442,common_name;species_simp,Fruit,Unknown,Fruit
2094443,common_name;species_simp,Fruit,Unknown,Fruit
2094444,common_name;species_simp,Fruit,Unknown,Fruit
2094445,common_name;species_simp,Fruit,Unknown,Fruit
2094446,common_name;species_simp,Fruit,Unknown,Fruit
2094447,common_name;species_simp,Fruit,Unknown,Fruit
2094448,common_name;species_simp,Fruit,Unknown,Fruit
2094449,common_name;species_simp,Fruit,Unknown,Fruit
2094450,common_name;species_simp,Fruit,Unknown,Fruit
2094451,common_name;species_simp,Fruit,Unknown,Fruit
2094452,common_name;species_simp,Fruit,Unknown,Fruit
2094453,common_name;species_simp,Fruit,Unknown,Fruit
2094456,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094457,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094458,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094459,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094460,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094461,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094462,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094463,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094464,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094465,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094466,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094467,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094468,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094469,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094470,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094471,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094472,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094473,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094474,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094475,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094476,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094477,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094478,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094479,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094480,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094481,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094482,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094483,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094484,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094485,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094486,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094487,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094488,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094489,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094490,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2094491,common_name,"Oil Palm, Fruit","Elaeis guineensis, Unknown",Oil Palm Mix
2095155,common_name;species_simp,Fruit,Unknown,Fruit
2095156,common_name;species_simp,Fruit,Unknown,Fruit
2095157,common_name;species_simp,Fruit,Unknown,Fruit
2095158,common_name;species_simp,Fruit,Unknown,Fruit
2095159,common_name;species_simp,Fruit,Unknown,Fruit
2095160,common_name;species_simp,Fruit,Unknown,Fruit
2095161,common_name;species_simp,Fruit,Unknown,Fruit
2095162,common_name;species_simp,Fruit,Unknown,Fruit
2095163,common_name;species_simp,Fruit,Unknown,Fruit
2095164,common_name;species_simp,Fruit,Unknown,Fruit
2095165,common_name;species_simp,Fruit,Unknown,Fruit
2095166,common_name;species_simp,Fruit,Unknown,Fruit
2095167,common_name;species_simp,Fruit,Unknown,Fruit
2095168,common_name;species_simp,Fruit,Unknown,Fruit
2095169,common_name;species_simp,Fruit,Unknown,Fruit
2095170,common_name;species_simp,Fruit,Unknown,Fruit
2095171,common_name;species_simp,Fruit,Unknown,Fruit
